date,precipitation
2009-10-18,0.16
2009-10-19,0.06999999999999999
2009-10-20,0.11
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.05
2009-10-24,0.22000000000000008
2009-10-25,0.05
2009-10-26,0.02
2009-10-27,0.46
2009-10-28,0.24000000000000005
2009-10-29,0.05
2009-10-30,0.09
2009-10-31,0.0
2009-11-01,0.03
2009-11-02,1.19
2009-11-03,0.12999999999999998
2009-11-04,0.4
2009-11-05,0.7699999999999999
2009-11-06,0.18
2009-11-07,0.06000000000000001
2009-11-08,0.06999999999999999
2009-11-09,0.15
2009-11-10,0.2
2009-11-11,0.06999999999999999
2009-11-12,0.0
2009-11-13,0.05
2009-11-14,0.17
2009-11-15,0.08
2009-11-16,0.14
2009-11-17,0.06000000000000001
2009-11-18,0.19
2009-11-19,0.14
2009-11-20,0.1
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.76
2009-11-28,0.02
2009-11-29,0.03
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.3
2009-12-03,0.15
2009-12-04,0.02
2009-12-05,0.17
2009-12-06,0.36
2009-12-07,0.06999999999999999
2009-12-08,0.02
2009-12-09,0.04
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.05
2009-12-14,0.06000000000000001
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.04
2009-12-20,0.04
2009-12-21,0.02
2009-12-22,0.0
2009-12-23,0.05
2009-12-24,0.02
2009-12-25,0.04
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.02
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.14
2010-01-17,0.06000000000000001
2010-01-18,0.03
2010-01-19,0.06999999999999999
2010-01-20,0.09
2010-01-21,0.31
2010-01-22,0.23
2010-01-23,0.06999999999999999
2010-01-24,0.09
2010-01-25,0.06999999999999999
2010-01-26,0.0
2010-01-27,0.17
2010-01-28,0.13
2010-01-29,0.1
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.16999999999999998
2010-02-02,0.04
2010-02-03,0.02
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.02
2010-02-09,0.09
2010-02-10,0.09
2010-02-11,0.04
2010-02-12,0.11
2010-02-13,0.11
2010-02-14,0.09
2010-02-15,0.06999999999999999
2010-02-16,0.06000000000000001
2010-02-17,0.22000000000000008
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.12000000000000002
2010-02-21,0.04
2010-02-22,0.0
2010-02-23,0.04
2010-02-24,0.1
2010-02-25,0.12
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.24
2010-03-10,0.12
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.02
2010-03-21,0.04
2010-03-22,0.09
2010-03-23,0.06000000000000001
2010-03-24,0.04
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.04
2010-03-28,0.0
2010-03-29,0.05
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.03
2010-04-11,0.04
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.05
2010-04-24,0.0
2010-04-25,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.03
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.09
2010-05-04,0.0
2010-05-05,0.04
2010-05-06,0.03
2010-05-07,0.05
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-15,0.0
2010-05-16,0.15
2010-05-17,1.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.5700000000000001
2010-05-22,0.46
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.05
2010-05-27,0.12
2010-05-28,0.03
2010-05-29,0.0
2010-05-30,0.03
2010-05-31,0.06
2010-06-01,0.0
2010-06-02,0.28
2010-06-03,0.16
2010-06-04,0.0
2010-06-05,0.03
2010-06-06,0.22000000000000008
2010-06-07,0.06
2010-06-08,0.05
